id_tiempo,fecha,hora_dia,franja,dia_semana,mes,año,es_hora_pico,franja_horaria
1840,2024-02-24,22,Noche,Saturday,2,2024,0,Noche
1841,2024-08-31,8,Mañana,Saturday,8,2024,0,Mañana
1842,2024-10-21,11,Mañana,Monday,10,2024,0,Mañana
1843,2024-01-23,12,Tarde,Tuesday,1,2024,1,Tarde
1844,2024-11-30,18,Noche,Saturday,11,2024,0,Noche
1845,2024-06-21,0,Madrugada,Friday,6,2024,0,Madrugada
1846,2024-03-13,1,Madrugada,Wednesday,3,2024,0,Madrugada
1847,2024-03-28,20,Noche,Thursday,3,2024,1,Noche
1848,2024-05-10,14,Tarde,Friday,5,2024,1,Tarde
1849,2024-06-28,13,Tarde,Friday,6,2024,1,Tarde
1850,2024-02-24,14,Tarde,Saturday,2,2024,1,Tarde
1851,2024-05-11,7,Mañana,Saturday,5,2024,0,Mañana
1852,2024-02-03,16,Tarde,Saturday,2,2024,0,Tarde
1853,2024-05-08,3,Madrugada,Wednesday,5,2024,0,Madrugada
1854,2024-09-19,15,Tarde,Thursday,9,2024,0,Tarde
1855,2024-05-09,10,Mañana,Thursday,5,2024,0,Mañana
1856,2024-11-23,15,Tarde,Saturday,11,2024,0,Tarde
1857,2024-10-05,21,Noche,Saturday,10,2024,1,Noche
1858,2024-01-27,6,Mañana,Saturday,1,2024,0,Mañana
1859,2024-06-30,21,Noche,Sunday,6,2024,1,Noche
1860,2024-01-22,10,Mañana,Monday,1,2024,0,Mañana
1861,2024-03-19,8,Mañana,Tuesday,3,2024,0,Mañana
1862,2024-08-07,19,Noche,Wednesday,8,2024,1,Noche
1863,2024-04-28,15,Tarde,Sunday,4,2024,0,Tarde
1864,2024-10-29,20,Noche,Tuesday,10,2024,1,Noche
1865,2024-01-11,15,Tarde,Thursday,1,2024,0,Tarde
1866,2024-04-07,17,Tarde,Sunday,4,2024,0,Tarde
1867,2024-01-04,5,Madrugada,Thursday,1,2024,0,Madrugada
1868,2024-02-27,3,Madrugada,Tuesday,2,2024,0,Madrugada
1869,2024-08-28,14,Tarde,Wednesday,8,2024,1,Tarde
1870,2024-06-22,17,Tarde,Saturday,6,2024,0,Tarde
1871,2024-01-06,4,Madrugada,Saturday,1,2024,0,Madrugada
1872,2024-08-18,20,Noche,Sunday,8,2024,1,Noche
1873,2024-10-07,12,Tarde,Monday,10,2024,1,Tarde
1874,2024-03-03,17,Tarde,Sunday,3,2024,0,Tarde
1875,2024-08-21,14,Tarde,Wednesday,8,2024,1,Tarde
1876,2024-11-10,20,Noche,Sunday,11,2024,1,Noche
1877,2024-04-01,12,Tarde,Monday,4,2024,1,Tarde
1878,2024-07-20,12,Tarde,Saturday,7,2024,1,Tarde
1879,2024-12-21,15,Tarde,Saturday,12,2024,0,Tarde
1880,2024-05-22,3,Madrugada,Wednesday,5,2024,0,Madrugada
1881,2024-09-20,14,Tarde,Friday,9,2024,1,Tarde
1882,2024-12-07,7,Mañana,Saturday,12,2024,0,Mañana
1883,2024-03-04,12,Tarde,Monday,3,2024,1,Tarde
1884,2024-12-01,4,Madrugada,Sunday,12,2024,0,Madrugada
1885,2024-02-25,15,Tarde,Sunday,2,2024,0,Tarde
1886,2024-04-06,20,Noche,Saturday,4,2024,1,Noche
1887,2024-10-12,7,Mañana,Saturday,10,2024,0,Mañana
1888,2024-12-01,23,Madrugada,Sunday,12,2024,0,Noche
1889,2024-04-05,15,Tarde,Friday,4,2024,0,Tarde
1890,2024-12-28,11,Mañana,Saturday,12,2024,0,Mañana
1891,2024-02-18,17,Tarde,Sunday,2,2024,0,Tarde
1892,2024-04-16,4,Madrugada,Tuesday,4,2024,0,Madrugada
1893,2024-02-21,2,Madrugada,Wednesday,2,2024,0,Madrugada
1894,2024-10-10,4,Madrugada,Thursday,10,2024,0,Madrugada
1895,2024-12-30,21,Noche,Monday,12,2024,1,Noche
1896,2024-09-26,0,Madrugada,Thursday,9,2024,0,Madrugada
1897,2024-10-11,13,Tarde,Friday,10,2024,1,Tarde
1898,2024-02-14,5,Madrugada,Wednesday,2,2024,0,Madrugada
1899,2024-09-13,15,Tarde,Friday,9,2024,0,Tarde
1900,2024-02-13,14,Tarde,Tuesday,2,2024,1,Tarde
1901,2024-01-20,7,Mañana,Saturday,1,2024,0,Mañana
1902,2024-12-12,7,Mañana,Thursday,12,2024,0,Mañana
1903,2024-12-12,21,Noche,Thursday,12,2024,1,Noche
1904,2024-07-06,5,Madrugada,Saturday,7,2024,0,Madrugada
1905,2024-11-26,22,Noche,Tuesday,11,2024,0,Noche
1906,2024-01-13,4,Madrugada,Saturday,1,2024,0,Madrugada
1907,2024-05-26,14,Tarde,Sunday,5,2024,1,Tarde
1908,2024-05-01,12,Tarde,Wednesday,5,2024,1,Tarde
1909,2024-07-17,20,Noche,Wednesday,7,2024,1,Noche
1910,2024-03-05,10,Mañana,Tuesday,3,2024,0,Mañana
1911,2024-07-20,10,Mañana,Saturday,7,2024,0,Mañana
1912,2024-06-05,8,Mañana,Wednesday,6,2024,0,Mañana
1913,2024-11-06,13,Tarde,Wednesday,11,2024,1,Tarde
1914,2024-11-06,9,Mañana,Wednesday,11,2024,0,Mañana
1915,2024-12-20,17,Tarde,Friday,12,2024,0,Tarde
1916,2024-06-07,17,Tarde,Friday,6,2024,0,Tarde
1917,2024-11-24,22,Noche,Sunday,11,2024,0,Noche
1918,2024-03-01,19,Noche,Friday,3,2024,1,Noche
1919,2024-06-25,0,Madrugada,Tuesday,6,2024,0,Madrugada
1920,2024-08-28,2,Madrugada,Wednesday,8,2024,0,Madrugada
1921,2024-04-26,16,Tarde,Friday,4,2024,0,Tarde
1922,2024-07-08,20,Noche,Monday,7,2024,1,Noche
1923,2024-01-09,6,Mañana,Tuesday,1,2024,0,Mañana
1924,2024-07-16,14,Tarde,Tuesday,7,2024,1,Tarde
1925,2024-05-01,15,Tarde,Wednesday,5,2024,0,Tarde
1926,2024-08-10,19,Noche,Saturday,8,2024,1,Noche
1927,2024-03-31,5,Madrugada,Sunday,3,2024,0,Madrugada
1928,2024-10-28,10,Mañana,Monday,10,2024,0,Mañana
1929,2024-03-24,6,Mañana,Sunday,3,2024,0,Mañana
1930,2024-04-16,0,Madrugada,Tuesday,4,2024,0,Madrugada
1931,2024-12-02,5,Madrugada,Monday,12,2024,0,Madrugada
1932,2024-06-22,22,Noche,Saturday,6,2024,0,Noche
1933,2024-12-24,19,Noche,Tuesday,12,2024,1,Noche
1934,2024-08-06,4,Madrugada,Tuesday,8,2024,0,Madrugada
1935,2024-02-24,8,Mañana,Saturday,2,2024,0,Mañana
1936,2024-03-17,8,Mañana,Sunday,3,2024,0,Mañana
1937,2024-05-03,2,Madrugada,Friday,5,2024,0,Madrugada
1938,2024-07-05,16,Tarde,Friday,7,2024,0,Tarde
1939,2024-04-02,17,Tarde,Tuesday,4,2024,0,Tarde
1940,2024-10-12,2,Madrugada,Saturday,10,2024,0,Madrugada
1941,2024-12-10,21,Noche,Tuesday,12,2024,1,Noche
1942,2024-03-26,17,Tarde,Tuesday,3,2024,0,Tarde
1943,2024-04-01,9,Mañana,Monday,4,2024,0,Mañana
1944,2024-05-04,1,Madrugada,Saturday,5,2024,0,Madrugada
1945,2024-11-27,3,Madrugada,Wednesday,11,2024,0,Madrugada
1946,2024-03-25,19,Noche,Monday,3,2024,1,Noche
1947,2024-01-12,21,Noche,Friday,1,2024,1,Noche
1948,2024-11-06,10,Mañana,Wednesday,11,2024,0,Mañana
1949,2024-05-15,12,Tarde,Wednesday,5,2024,1,Tarde
1950,2024-09-28,3,Madrugada,Saturday,9,2024,0,Madrugada
1951,2024-02-22,6,Mañana,Thursday,2,2024,0,Mañana
1952,2024-06-26,10,Mañana,Wednesday,6,2024,0,Mañana
1953,2024-11-22,7,Mañana,Friday,11,2024,0,Mañana
1954,2024-05-31,6,Mañana,Friday,5,2024,0,Mañana
1955,2024-04-26,5,Madrugada,Friday,4,2024,0,Madrugada
1956,2024-11-09,0,Madrugada,Saturday,11,2024,0,Madrugada
1957,2024-09-13,13,Tarde,Friday,9,2024,1,Tarde
1958,2024-11-20,5,Madrugada,Wednesday,11,2024,0,Madrugada
1959,2024-08-24,13,Tarde,Saturday,8,2024,1,Tarde
1960,2024-06-08,21,Noche,Saturday,6,2024,1,Noche
1961,2024-06-29,11,Mañana,Saturday,6,2024,0,Mañana
1962,2024-03-17,0,Madrugada,Sunday,3,2024,0,Madrugada
1963,2024-04-19,0,Madrugada,Friday,4,2024,0,Madrugada
1964,2024-09-27,6,Mañana,Friday,9,2024,0,Mañana
1965,2024-05-21,22,Noche,Tuesday,5,2024,0,Noche
1966,2024-08-31,9,Mañana,Saturday,8,2024,0,Mañana
1967,2024-09-15,15,Tarde,Sunday,9,2024,0,Tarde
1968,2024-09-10,6,Mañana,Tuesday,9,2024,0,Mañana
1969,2024-03-25,15,Tarde,Monday,3,2024,0,Tarde
1970,2024-09-26,15,Tarde,Thursday,9,2024,0,Tarde
1971,2024-04-23,9,Mañana,Tuesday,4,2024,0,Mañana
1972,2024-03-06,13,Tarde,Wednesday,3,2024,1,Tarde
1973,2024-12-29,19,Noche,Sunday,12,2024,1,Noche
1974,2024-12-24,10,Mañana,Tuesday,12,2024,0,Mañana
1975,2024-03-10,2,Madrugada,Sunday,3,2024,0,Madrugada
1976,2024-06-21,11,Mañana,Friday,6,2024,0,Mañana
1977,2024-08-02,1,Madrugada,Friday,8,2024,0,Madrugada
1978,2024-02-26,23,Madrugada,Monday,2,2024,0,Noche
1979,2024-06-04,10,Mañana,Tuesday,6,2024,0,Mañana
1980,2024-09-30,6,Mañana,Monday,9,2024,0,Mañana
1981,2024-12-10,3,Madrugada,Tuesday,12,2024,0,Madrugada
1982,2024-07-18,14,Tarde,Thursday,7,2024,1,Tarde
1983,2024-04-09,20,Noche,Tuesday,4,2024,1,Noche
1984,2024-12-07,19,Noche,Saturday,12,2024,1,Noche
1985,2024-08-22,13,Tarde,Thursday,8,2024,1,Tarde
1986,2024-03-07,5,Madrugada,Thursday,3,2024,0,Madrugada
1987,2024-10-11,6,Mañana,Friday,10,2024,0,Mañana
1988,2024-01-20,19,Noche,Saturday,1,2024,1,Noche
1989,2024-09-30,3,Madrugada,Monday,9,2024,0,Madrugada
1990,2024-09-05,13,Tarde,Thursday,9,2024,1,Tarde
1991,2024-10-23,12,Tarde,Wednesday,10,2024,1,Tarde
1992,2024-07-26,5,Madrugada,Friday,7,2024,0,Madrugada
1993,2024-04-20,0,Madrugada,Saturday,4,2024,0,Madrugada
1994,2024-02-07,17,Tarde,Wednesday,2,2024,0,Tarde
1995,2024-08-24,18,Noche,Saturday,8,2024,0,Noche
1996,2024-09-09,18,Noche,Monday,9,2024,0,Noche
1997,2024-09-14,8,Mañana,Saturday,9,2024,0,Mañana
1998,2024-01-25,22,Noche,Thursday,1,2024,0,Noche
1999,2024-11-19,4,Madrugada,Tuesday,11,2024,0,Madrugada
2000,2024-05-08,9,Mañana,Wednesday,5,2024,0,Mañana
2001,2024-08-22,2,Madrugada,Thursday,8,2024,0,Madrugada
2002,2024-08-03,7,Mañana,Saturday,8,2024,0,Mañana
2003,2024-07-20,8,Mañana,Saturday,7,2024,0,Mañana
2004,2024-01-27,4,Madrugada,Saturday,1,2024,0,Madrugada
2005,2024-03-22,10,Mañana,Friday,3,2024,0,Mañana
2006,2024-11-30,16,Tarde,Saturday,11,2024,0,Tarde
2007,2024-07-23,6,Mañana,Tuesday,7,2024,0,Mañana
2008,2024-09-17,3,Madrugada,Tuesday,9,2024,0,Madrugada
2009,2024-05-28,5,Madrugada,Tuesday,5,2024,0,Madrugada
2010,2024-03-13,7,Mañana,Wednesday,3,2024,0,Mañana
2011,2024-06-06,22,Noche,Thursday,6,2024,0,Noche
2012,2024-05-18,10,Mañana,Saturday,5,2024,0,Mañana
2013,2024-10-02,10,Mañana,Wednesday,10,2024,0,Mañana
2014,2024-09-09,3,Madrugada,Monday,9,2024,0,Madrugada
2015,2024-03-31,10,Mañana,Sunday,3,2024,0,Mañana
2016,2024-03-21,11,Mañana,Thursday,3,2024,0,Mañana
2017,2024-08-18,22,Noche,Sunday,8,2024,0,Noche
2018,2024-02-15,10,Mañana,Thursday,2,2024,0,Mañana
2019,2024-10-24,20,Noche,Thursday,10,2024,1,Noche
2020,2024-04-26,15,Tarde,Friday,4,2024,0,Tarde
2021,2024-06-24,23,Madrugada,Monday,6,2024,0,Noche
2022,2024-01-10,23,Madrugada,Wednesday,1,2024,0,Noche
2023,2024-12-07,0,Madrugada,Saturday,12,2024,0,Madrugada
2024,2024-12-15,23,Madrugada,Sunday,12,2024,0,Noche
2025,2024-02-04,9,Mañana,Sunday,2,2024,0,Mañana
2026,2024-04-11,17,Tarde,Thursday,4,2024,0,Tarde
2027,2024-03-13,2,Madrugada,Wednesday,3,2024,0,Madrugada
2028,2024-04-22,14,Tarde,Monday,4,2024,1,Tarde
2029,2024-04-27,7,Mañana,Saturday,4,2024,0,Mañana
2030,2024-02-03,0,Madrugada,Saturday,2,2024,0,Madrugada
2031,2024-10-07,11,Mañana,Monday,10,2024,0,Mañana
2032,2024-12-13,8,Mañana,Friday,12,2024,0,Mañana
2033,2024-02-15,16,Tarde,Thursday,2,2024,0,Tarde
2034,2024-10-26,5,Madrugada,Saturday,10,2024,0,Madrugada
2035,2024-08-23,22,Noche,Friday,8,2024,0,Noche
2036,2024-01-24,0,Madrugada,Wednesday,1,2024,0,Madrugada
2037,2024-03-24,23,Madrugada,Sunday,3,2024,0,Noche
2038,2024-07-20,16,Tarde,Saturday,7,2024,0,Tarde
2039,2024-01-13,15,Tarde,Saturday,1,2024,0,Tarde
2040,2024-02-08,3,Madrugada,Thursday,2,2024,0,Madrugada
2041,2024-04-27,6,Mañana,Saturday,4,2024,0,Mañana
2042,2024-12-12,6,Mañana,Thursday,12,2024,0,Mañana
2043,2024-05-12,16,Tarde,Sunday,5,2024,0,Tarde
2044,2024-07-13,2,Madrugada,Saturday,7,2024,0,Madrugada
2045,2024-01-12,3,Madrugada,Friday,1,2024,0,Madrugada
2046,2024-11-06,15,Tarde,Wednesday,11,2024,0,Tarde
2047,2024-09-12,14,Tarde,Thursday,9,2024,1,Tarde
2048,2024-01-13,20,Noche,Saturday,1,2024,1,Noche
2049,2024-01-07,1,Madrugada,Sunday,1,2024,0,Madrugada
2050,2024-04-20,17,Tarde,Saturday,4,2024,0,Tarde
2051,2024-05-13,3,Madrugada,Monday,5,2024,0,Madrugada
2052,2024-12-19,4,Madrugada,Thursday,12,2024,0,Madrugada
2053,2024-04-20,5,Madrugada,Saturday,4,2024,0,Madrugada
2054,2024-08-30,22,Noche,Friday,8,2024,0,Noche
2055,2024-10-03,21,Noche,Thursday,10,2024,1,Noche
2056,2024-11-17,12,Tarde,Sunday,11,2024,1,Tarde
2057,2024-04-17,19,Noche,Wednesday,4,2024,1,Noche
2058,2024-11-28,12,Tarde,Thursday,11,2024,1,Tarde
2059,2024-12-22,5,Madrugada,Sunday,12,2024,0,Madrugada
2060,2024-01-22,22,Noche,Monday,1,2024,0,Noche
2061,2024-08-01,19,Noche,Thursday,8,2024,1,Noche
2062,2024-11-17,22,Noche,Sunday,11,2024,0,Noche
2063,2024-03-14,8,Mañana,Thursday,3,2024,0,Mañana
2064,2024-10-18,20,Noche,Friday,10,2024,1,Noche
2065,2024-09-18,3,Madrugada,Wednesday,9,2024,0,Madrugada
2066,2024-05-02,23,Madrugada,Thursday,5,2024,0,Noche
2067,2024-02-18,13,Tarde,Sunday,2,2024,1,Tarde
2068,2024-10-19,14,Tarde,Saturday,10,2024,1,Tarde
2069,2024-03-18,17,Tarde,Monday,3,2024,0,Tarde
2070,2024-12-13,15,Tarde,Friday,12,2024,0,Tarde
2071,2024-01-03,16,Tarde,Wednesday,1,2024,0,Tarde
2072,2024-09-02,13,Tarde,Monday,9,2024,1,Tarde
2073,2024-04-14,14,Tarde,Sunday,4,2024,1,Tarde
2074,2024-06-17,23,Madrugada,Monday,6,2024,0,Noche
2075,2024-07-23,8,Mañana,Tuesday,7,2024,0,Mañana
2076,2024-02-01,4,Madrugada,Thursday,2,2024,0,Madrugada
2077,2024-05-08,18,Noche,Wednesday,5,2024,0,Noche
2078,2024-06-11,3,Madrugada,Tuesday,6,2024,0,Madrugada
2079,2024-03-12,22,Noche,Tuesday,3,2024,0,Noche
2080,2024-09-19,18,Noche,Thursday,9,2024,0,Noche
2081,2024-09-17,18,Noche,Tuesday,9,2024,0,Noche
2082,2024-04-14,1,Madrugada,Sunday,4,2024,0,Madrugada
2083,2024-06-02,22,Noche,Sunday,6,2024,0,Noche
2084,2024-02-07,13,Tarde,Wednesday,2,2024,1,Tarde
2085,2024-11-20,10,Mañana,Wednesday,11,2024,0,Mañana
2086,2024-02-20,18,Noche,Tuesday,2,2024,0,Noche
2087,2024-07-24,7,Mañana,Wednesday,7,2024,0,Mañana
2088,2024-06-02,10,Mañana,Sunday,6,2024,0,Mañana
2089,2024-04-25,19,Noche,Thursday,4,2024,1,Noche
2090,2024-01-25,15,Tarde,Thursday,1,2024,0,Tarde
2091,2024-04-17,6,Mañana,Wednesday,4,2024,0,Mañana
2092,2024-11-12,23,Madrugada,Tuesday,11,2024,0,Noche
2093,2024-10-17,23,Madrugada,Thursday,10,2024,0,Noche
2094,2024-02-06,18,Noche,Tuesday,2,2024,0,Noche
2095,2024-02-01,15,Tarde,Thursday,2,2024,0,Tarde
2096,2024-10-18,17,Tarde,Friday,10,2024,0,Tarde
2097,2024-01-29,19,Noche,Monday,1,2024,1,Noche
2098,2024-07-11,15,Tarde,Thursday,7,2024,0,Tarde
2099,2024-06-16,15,Tarde,Sunday,6,2024,0,Tarde
2100,2024-11-12,21,Noche,Tuesday,11,2024,1,Noche
2101,2024-05-19,13,Tarde,Sunday,5,2024,1,Tarde
2102,2024-08-07,0,Madrugada,Wednesday,8,2024,0,Madrugada
2103,2024-11-17,10,Mañana,Sunday,11,2024,0,Mañana
2104,2024-08-24,6,Mañana,Saturday,8,2024,0,Mañana
2105,2024-07-22,16,Tarde,Monday,7,2024,0,Tarde
2106,2024-08-24,9,Mañana,Saturday,8,2024,0,Mañana
2107,2024-08-18,21,Noche,Sunday,8,2024,1,Noche
2108,2024-01-03,13,Tarde,Wednesday,1,2024,1,Tarde
2109,2024-04-19,3,Madrugada,Friday,4,2024,0,Madrugada
2110,2024-02-28,16,Tarde,Wednesday,2,2024,0,Tarde
2111,2024-02-01,9,Mañana,Thursday,2,2024,0,Mañana
2112,2024-09-20,19,Noche,Friday,9,2024,1,Noche
2113,2024-03-16,21,Noche,Saturday,3,2024,1,Noche
2114,2024-01-10,19,Noche,Wednesday,1,2024,1,Noche
2115,2024-05-18,1,Madrugada,Saturday,5,2024,0,Madrugada
2116,2024-11-03,12,Tarde,Sunday,11,2024,1,Tarde
2117,2024-07-15,17,Tarde,Monday,7,2024,0,Tarde
2118,2024-06-18,18,Noche,Tuesday,6,2024,0,Noche
2119,2024-04-30,6,Mañana,Tuesday,4,2024,0,Mañana
2120,2024-06-10,7,Mañana,Monday,6,2024,0,Mañana
2121,2024-09-07,1,Madrugada,Saturday,9,2024,0,Madrugada
2122,2024-03-19,14,Tarde,Tuesday,3,2024,1,Tarde
2123,2024-05-16,12,Tarde,Thursday,5,2024,1,Tarde
2124,2024-08-31,1,Madrugada,Saturday,8,2024,0,Madrugada
2125,2024-12-27,23,Madrugada,Friday,12,2024,0,Noche
2126,2024-06-04,5,Madrugada,Tuesday,6,2024,0,Madrugada
2127,2024-04-09,17,Tarde,Tuesday,4,2024,0,Tarde
2128,2024-08-24,1,Madrugada,Saturday,8,2024,0,Madrugada
2129,2024-07-23,3,Madrugada,Tuesday,7,2024,0,Madrugada
2130,2024-02-07,18,Noche,Wednesday,2,2024,0,Noche
2131,2024-05-13,1,Madrugada,Monday,5,2024,0,Madrugada
2132,2024-01-18,11,Mañana,Thursday,1,2024,0,Mañana
2133,2024-12-19,20,Noche,Thursday,12,2024,1,Noche
2134,2024-07-04,23,Madrugada,Thursday,7,2024,0,Noche
2135,2024-07-09,7,Mañana,Tuesday,7,2024,0,Mañana
2136,2024-08-28,9,Mañana,Wednesday,8,2024,0,Mañana
2137,2024-12-07,4,Madrugada,Saturday,12,2024,0,Madrugada
2138,2024-09-27,13,Tarde,Friday,9,2024,1,Tarde
2139,2024-05-02,0,Madrugada,Thursday,5,2024,0,Madrugada
2140,2024-08-28,12,Tarde,Wednesday,8,2024,1,Tarde
2141,2024-02-12,18,Noche,Monday,2,2024,0,Noche
2142,2024-06-08,4,Madrugada,Saturday,6,2024,0,Madrugada
2143,2024-09-21,3,Madrugada,Saturday,9,2024,0,Madrugada
2144,2024-07-21,7,Mañana,Sunday,7,2024,0,Mañana
2145,2024-10-29,8,Mañana,Tuesday,10,2024,0,Mañana
2146,2024-03-20,14,Tarde,Wednesday,3,2024,1,Tarde
2147,2024-12-27,1,Madrugada,Friday,12,2024,0,Madrugada
2148,2024-04-05,2,Madrugada,Friday,4,2024,0,Madrugada
2149,2024-11-24,1,Madrugada,Sunday,11,2024,0,Madrugada
2150,2024-05-18,18,Noche,Saturday,5,2024,0,Noche
2151,2024-03-25,11,Mañana,Monday,3,2024,0,Mañana
2152,2024-05-17,21,Noche,Friday,5,2024,1,Noche
2153,2024-12-29,20,Noche,Sunday,12,2024,1,Noche
2154,2024-11-16,5,Madrugada,Saturday,11,2024,0,Madrugada
2155,2024-12-22,7,Mañana,Sunday,12,2024,0,Mañana
2156,2024-07-16,9,Mañana,Tuesday,7,2024,0,Mañana
2157,2024-08-11,2,Madrugada,Sunday,8,2024,0,Madrugada
2158,2024-07-01,12,Tarde,Monday,7,2024,1,Tarde
2159,2024-06-18,11,Mañana,Tuesday,6,2024,0,Mañana
2160,2024-04-03,11,Mañana,Wednesday,4,2024,0,Mañana
2161,2024-01-12,15,Tarde,Friday,1,2024,0,Tarde
2162,2024-08-14,10,Mañana,Wednesday,8,2024,0,Mañana
2163,2024-08-11,14,Tarde,Sunday,8,2024,1,Tarde
2164,2024-09-15,12,Tarde,Sunday,9,2024,1,Tarde
2165,2024-06-16,21,Noche,Sunday,6,2024,1,Noche
2166,2024-04-23,10,Mañana,Tuesday,4,2024,0,Mañana
2167,2024-04-03,1,Madrugada,Wednesday,4,2024,0,Madrugada
2168,2024-05-30,18,Noche,Thursday,5,2024,0,Noche
2169,2024-04-14,4,Madrugada,Sunday,4,2024,0,Madrugada
2170,2024-04-13,9,Mañana,Saturday,4,2024,0,Mañana
2171,2024-03-20,3,Madrugada,Wednesday,3,2024,0,Madrugada
2172,2024-09-19,10,Mañana,Thursday,9,2024,0,Mañana
2173,2024-05-11,0,Madrugada,Saturday,5,2024,0,Madrugada
2174,2024-06-16,11,Mañana,Sunday,6,2024,0,Mañana
2175,2024-06-07,18,Noche,Friday,6,2024,0,Noche
2176,2024-07-13,10,Mañana,Saturday,7,2024,0,Mañana
2177,2024-01-16,18,Noche,Tuesday,1,2024,0,Noche
2178,2024-04-20,1,Madrugada,Saturday,4,2024,0,Madrugada
2179,2024-06-06,8,Mañana,Thursday,6,2024,0,Mañana
2180,2024-02-01,19,Noche,Thursday,2,2024,1,Noche
2181,2024-10-31,12,Tarde,Thursday,10,2024,1,Tarde
2182,2024-07-30,9,Mañana,Tuesday,7,2024,0,Mañana
2183,2024-10-02,5,Madrugada,Wednesday,10,2024,0,Madrugada
2184,2024-12-26,19,Noche,Thursday,12,2024,1,Noche
2185,2024-12-23,10,Mañana,Monday,12,2024,0,Mañana
2186,2024-08-22,16,Tarde,Thursday,8,2024,0,Tarde
2187,2024-08-23,13,Tarde,Friday,8,2024,1,Tarde
2188,2024-01-17,18,Noche,Wednesday,1,2024,0,Noche
2189,2024-11-27,1,Madrugada,Wednesday,11,2024,0,Madrugada
2190,2024-06-23,19,Noche,Sunday,6,2024,1,Noche
2191,2024-08-23,11,Mañana,Friday,8,2024,0,Mañana
2192,2024-02-22,18,Noche,Thursday,2,2024,0,Noche
2193,2024-09-17,14,Tarde,Tuesday,9,2024,1,Tarde
2194,2024-01-18,10,Mañana,Thursday,1,2024,0,Mañana
2195,2024-09-11,5,Madrugada,Wednesday,9,2024,0,Madrugada
2196,2024-12-12,10,Mañana,Thursday,12,2024,0,Mañana
2197,2024-04-02,19,Noche,Tuesday,4,2024,1,Noche
2198,2024-05-07,22,Noche,Tuesday,5,2024,0,Noche
2199,2024-08-04,21,Noche,Sunday,8,2024,1,Noche
2200,2024-07-17,7,Mañana,Wednesday,7,2024,0,Mañana
2201,2024-04-06,4,Madrugada,Saturday,4,2024,0,Madrugada
2202,2024-05-26,15,Tarde,Sunday,5,2024,0,Tarde
2203,2024-11-07,9,Mañana,Thursday,11,2024,0,Mañana
2204,2024-02-11,11,Mañana,Sunday,2,2024,0,Mañana
2205,2024-04-05,7,Mañana,Friday,4,2024,0,Mañana
2206,2024-06-02,15,Tarde,Sunday,6,2024,0,Tarde
2207,2024-06-10,15,Tarde,Monday,6,2024,0,Tarde
2208,2024-11-20,21,Noche,Wednesday,11,2024,1,Noche
2209,2024-10-06,21,Noche,Sunday,10,2024,1,Noche
2210,2024-10-14,11,Mañana,Monday,10,2024,0,Mañana
2211,2024-09-15,1,Madrugada,Sunday,9,2024,0,Madrugada
2212,2024-12-17,9,Mañana,Tuesday,12,2024,0,Mañana
2213,2024-03-10,0,Madrugada,Sunday,3,2024,0,Madrugada
2214,2024-04-20,9,Mañana,Saturday,4,2024,0,Mañana
2215,2024-05-04,20,Noche,Saturday,5,2024,1,Noche
2216,2024-07-14,10,Mañana,Sunday,7,2024,0,Mañana
2217,2024-09-14,2,Madrugada,Saturday,9,2024,0,Madrugada
2218,2024-10-06,8,Mañana,Sunday,10,2024,0,Mañana
2219,2024-04-22,13,Tarde,Monday,4,2024,1,Tarde
2220,2024-10-30,1,Madrugada,Wednesday,10,2024,0,Madrugada
2221,2024-05-29,11,Mañana,Wednesday,5,2024,0,Mañana
2222,2024-11-23,7,Mañana,Saturday,11,2024,0,Mañana
2223,2024-11-06,0,Madrugada,Wednesday,11,2024,0,Madrugada
2224,2024-12-18,13,Tarde,Wednesday,12,2024,1,Tarde
2225,2024-09-18,22,Noche,Wednesday,9,2024,0,Noche
2226,2024-07-05,5,Madrugada,Friday,7,2024,0,Madrugada
2227,2024-06-10,14,Tarde,Monday,6,2024,1,Tarde
2228,2024-04-17,22,Noche,Wednesday,4,2024,0,Noche
2229,2024-03-21,20,Noche,Thursday,3,2024,1,Noche
2230,2024-11-23,11,Mañana,Saturday,11,2024,0,Mañana
2231,2024-12-06,17,Tarde,Friday,12,2024,0,Tarde
2232,2024-04-28,18,Noche,Sunday,4,2024,0,Noche
2233,2024-09-20,2,Madrugada,Friday,9,2024,0,Madrugada
2234,2024-07-01,18,Noche,Monday,7,2024,0,Noche
2235,2024-01-09,0,Madrugada,Tuesday,1,2024,0,Madrugada
2236,2024-01-01,18,Noche,Monday,1,2024,0,Noche
2237,2024-11-06,23,Madrugada,Wednesday,11,2024,0,Noche
2238,2024-12-01,20,Noche,Sunday,12,2024,1,Noche
2239,2024-11-17,16,Tarde,Sunday,11,2024,0,Tarde
2240,2024-12-06,8,Mañana,Friday,12,2024,0,Mañana
2241,2024-01-04,6,Mañana,Thursday,1,2024,0,Mañana
2242,2024-09-22,0,Madrugada,Sunday,9,2024,0,Madrugada
2243,2024-09-28,6,Mañana,Saturday,9,2024,0,Mañana
2244,2024-09-16,16,Tarde,Monday,9,2024,0,Tarde
2245,2024-11-08,17,Tarde,Friday,11,2024,0,Tarde
2246,2024-09-05,4,Madrugada,Thursday,9,2024,0,Madrugada
2247,2024-04-06,2,Madrugada,Saturday,4,2024,0,Madrugada
