id_pedido,id_tiempo,id_zona,id_restaurante,id_repartidor,id_cliente,id_estado,tiempo_total_min,dist_asignacion_km,dist_entrega_km,tiempo_espera_rest_min,cumple_sla,minutos_retraso,valor_pedido_soles,hora_dia,dia_semana,es_hora_pico
493,481,5,6,44,81,3,20.5,1.501,2.551,9.7,1,0.0,24.16,6,Saturday,0
1402,481,5,5,185,1540,4,16.3,1.301,2.233,9.1,1,0.0,22.31,6,Saturday,0
6290,481,2,8,7,484,1,15.7,1.662,2.41,4.8,1,0.0,19.53,6,Saturday,0
6814,481,4,9,151,2153,2,14.6,1.826,1.681,6.6,1,0.0,81.82,6,Saturday,0
9055,481,1,3,110,2780,1,13.0,0.863,1.494,7.4,1,0.0,63.48,6,Saturday,0
494,482,4,1,97,2337,2,19.7,1.075,1.996,10.5,1,0.0,93.86,15,Monday,0
495,483,1,10,52,2036,1,7.9,1.209,1.729,2.7,1,0.0,92.55,5,Sunday,0
7319,483,5,4,90,53,1,13.4,1.252,1.908,9.4,1,0.0,94.62,5,Sunday,0
496,484,5,9,149,389,5,9.5,1.102,1.077,7.7,1,0.0,72.42,8,Friday,0
1690,484,2,3,5,537,1,15.9,0.615,1.032,13.5,1,0.0,88.72,8,Friday,0
3368,484,5,1,6,330,1,21.3,1.443,2.825,11.8,1,0.0,51.55,8,Friday,0
497,485,5,5,103,1030,1,19.1,3.147,1.428,3.1,1,0.0,31.01,19,Friday,1
498,486,3,8,191,1915,1,8.6,0.534,2.008,3.7,1,0.0,67.86,3,Friday,0
2812,486,3,6,150,114,1,18.8,1.059,2.744,12.1,1,0.0,23.46,3,Friday,0
499,487,4,9,196,1230,1,15.9,1.392,2.948,6.5,1,0.0,74.71,22,Sunday,0
3192,487,2,2,192,101,1,18.7,2.029,2.436,9.1,1,0.0,90.29,22,Sunday,0
4330,487,4,1,77,298,3,9.4,1.178,1.597,5.9,1,0.0,71.73,22,Sunday,0
5476,487,1,2,34,473,2,13.0,1.031,2.615,6.0,1,0.0,67.6,22,Sunday,0
500,488,2,6,61,1663,1,19.1,1.623,1.823,10.6,1,0.0,69.95,7,Saturday,0
772,488,2,8,132,1529,1,18.0,1.43,2.324,13.2,1,0.0,34.41,7,Saturday,0
6076,488,2,9,61,6,1,14.4,1.533,2.391,5.3,1,0.0,24.94,7,Saturday,0
6941,488,4,8,12,121,1,22.3,0.445,3.396,14.3,1,0.0,76.58,7,Saturday,0
501,489,5,3,67,1138,1,11.2,1.19,1.648,5.8,1,0.0,25.91,2,Wednesday,0
1788,489,4,7,70,883,1,17.5,1.114,1.243,12.0,1,0.0,33.53,2,Wednesday,0
1932,489,5,3,176,595,1,15.9,1.301,1.602,8.4,1,0.0,74.43,2,Wednesday,0
2210,489,2,8,101,456,1,9.2,1.168,2.639,2.4,1,0.0,52.61,2,Wednesday,0
9806,489,1,8,38,2486,1,10.1,1.228,2.195,3.7,1,0.0,60.08,2,Wednesday,0
502,490,1,1,105,1489,3,19.7,1.394,2.981,9.6,1,0.0,87.05,8,Saturday,0
2255,490,5,6,100,2414,3,15.0,1.683,2.081,3.1,1,0.0,64.08,8,Saturday,0
503,491,3,3,154,501,1,10.8,0.82,1.859,5.1,1,0.0,22.22,3,Monday,0
1867,491,2,3,143,833,4,8.7,1.401,2.39,3.0,1,0.0,62.83,3,Monday,0
3551,491,1,10,149,1083,1,14.2,0.505,1.574,10.1,1,0.0,46.75,3,Monday,0
504,492,1,10,66,2415,5,24.9,2.295,2.459,8.1,1,0.0,50.16,21,Tuesday,1
1742,492,5,6,173,912,1,15.0,1.329,1.372,3.8,1,0.0,64.43,21,Tuesday,1
5637,492,2,8,64,1331,4,25.6,2.829,2.859,8.4,1,0.0,42.8,21,Tuesday,1
505,493,5,9,79,87,1,8.1,1.372,0.992,0.0,1,0.0,72.25,10,Tuesday,0
2764,493,4,5,63,311,3,13.7,1.441,0.449,9.6,1,0.0,31.1,10,Tuesday,0
506,494,4,1,137,969,4,15.1,2.049,1.329,6.2,1,0.0,69.82,12,Sunday,1
507,495,4,1,82,2640,1,27.5,2.542,2.677,11.2,1,0.0,50.11,20,Thursday,1
1322,495,4,10,175,2706,1,26.4,2.86,1.371,12.6,1,0.0,57.33,20,Thursday,1
508,496,3,1,26,657,1,32.5,2.818,1.4,19.2,0,2.5,88.48,12,Saturday,1
5352,496,2,4,11,2996,2,26.6,2.423,1.833,14.2,1,0.0,16.45,12,Saturday,1
7996,496,1,7,90,2045,2,22.3,1.422,1.247,16.2,1,0.0,28.37,12,Saturday,1
509,497,4,2,35,13,2,16.8,0.537,1.955,9.1,1,0.0,78.28,15,Monday,0
2826,497,4,8,183,1719,1,18.6,0.994,2.315,11.4,1,0.0,94.74,15,Monday,0
510,498,3,5,176,1681,2,18.4,1.35,1.716,13.0,1,0.0,82.76,16,Monday,0
511,499,1,8,147,920,1,14.5,1.556,1.698,6.3,1,0.0,45.19,8,Monday,0
3274,499,3,6,107,88,1,13.5,1.028,0.867,9.5,1,0.0,94.96,8,Monday,0
512,500,3,9,110,2460,1,22.1,0.578,3.09,11.8,1,0.0,47.08,22,Tuesday,0
513,501,3,2,53,781,1,12.6,1.684,2.404,1.1,1,0.0,32.96,23,Tuesday,0
2614,501,5,5,28,2973,1,9.2,1.023,1.468,4.1,1,0.0,20.08,23,Tuesday,0
3840,501,2,6,27,1512,4,12.0,1.129,1.27,4.7,1,0.0,25.08,23,Tuesday,0
3980,501,3,6,140,490,2,14.7,1.417,0.556,8.1,1,0.0,16.68,23,Tuesday,0
514,502,3,8,8,1189,1,21.3,0.816,2.025,13.1,1,0.0,78.4,20,Sunday,1
1228,502,1,3,2,162,1,19.4,1.149,1.954,11.0,1,0.0,25.89,20,Sunday,1
8967,502,3,9,152,2285,1,19.6,2.535,0.615,8.7,1,0.0,27.88,20,Sunday,1
515,503,4,10,99,2902,1,19.6,0.754,0.832,12.6,1,0.0,31.98,10,Monday,0
9031,503,1,8,24,1574,2,17.8,1.594,1.847,9.3,1,0.0,26.11,10,Monday,0
516,504,1,10,154,2907,2,19.4,2.794,2.357,1.8,1,0.0,68.66,20,Saturday,1
517,505,2,5,87,1918,1,24.4,0.35,2.535,17.4,1,0.0,54.43,1,Wednesday,0
519,506,1,5,49,609,2,5.0,0.196,2.04,2.9,1,0.0,50.2,0,Monday,0
520,507,4,3,182,2298,1,15.6,1.563,1.078,10.5,1,0.0,43.52,6,Saturday,0
521,508,2,8,170,2399,3,17.1,1.332,1.911,8.9,1,0.0,60.06,18,Wednesday,0
2144,508,3,6,116,1088,1,12.4,0.492,2.47,6.9,1,0.0,94.45,18,Wednesday,0
6143,508,1,5,183,475,1,10.4,0.433,0.874,8.3,1,0.0,86.27,18,Wednesday,0
522,509,1,1,175,2788,4,7.6,0.222,2.115,5.9,1,0.0,17.08,15,Wednesday,0
6134,509,5,7,78,929,1,6.2,1.136,0.666,2.4,1,0.0,85.58,15,Wednesday,0
523,510,1,6,2,1350,5,20.4,1.354,2.393,14.1,1,0.0,62.54,1,Sunday,0
2655,510,3,3,55,2701,1,9.6,1.405,1.757,3.0,1,0.0,58.08,1,Sunday,0
7606,510,4,1,136,2052,2,6.2,1.152,0.915,2.0,1,0.0,40.0,1,Sunday,0
524,511,5,10,15,290,3,33.1,2.899,1.632,15.1,0,3.1,37.64,19,Wednesday,1
525,512,1,7,168,632,1,37.1,2.841,1.859,19.6,0,7.1,75.2,21,Wednesday,1
526,513,4,8,52,2006,1,17.1,1.14,2.894,10.2,1,0.0,44.4,22,Thursday,0
656,513,5,6,76,2700,4,14.6,1.702,2.512,5.6,1,0.0,87.37,22,Thursday,0
4563,513,3,3,8,147,2,24.1,0.389,2.123,18.1,1,0.0,56.84,22,Thursday,0
4989,513,5,2,163,400,3,18.3,1.229,2.375,8.4,1,0.0,35.82,22,Thursday,0
527,514,2,7,58,2653,1,21.5,0.397,1.315,16.3,1,0.0,52.08,20,Monday,1
588,514,1,5,36,1553,1,21.4,1.618,1.599,9.3,1,0.0,81.52,20,Monday,1
529,515,1,7,66,2399,2,23.9,1.465,3.077,12.4,1,0.0,35.27,3,Monday,0
530,516,4,9,186,1864,2,31.3,3.233,1.414,15.2,0,1.3,40.12,12,Friday,1
1574,516,5,3,29,561,1,24.6,1.884,0.565,15.1,1,0.0,74.56,12,Friday,1
2369,516,4,1,61,1119,1,25.7,2.077,2.267,12.2,1,0.0,76.95,12,Friday,1
531,517,1,5,102,478,1,24.7,1.318,2.101,18.0,1,0.0,16.43,6,Friday,0
532,518,4,8,177,2760,3,14.9,0.304,1.434,13.1,1,0.0,64.34,16,Thursday,0
533,519,2,5,161,2207,1,15.4,1.639,2.19,5.5,1,0.0,34.34,11,Friday,0
2006,519,3,7,150,2069,2,19.3,0.659,1.332,14.7,1,0.0,92.76,11,Friday,0
6822,519,5,6,102,1650,1,14.5,1.257,0.591,7.8,1,0.0,72.23,11,Friday,0
534,520,5,5,6,1842,1,15.6,1.314,1.92,11.1,1,0.0,53.8,10,Saturday,0
7370,520,1,10,182,1458,2,12.6,1.255,1.563,7.9,1,0.0,72.91,10,Saturday,0
536,521,5,8,5,1729,1,16.9,0.304,2.411,13.7,1,0.0,19.86,9,Monday,0
6041,521,2,7,45,2304,1,18.7,1.774,2.677,10.5,1,0.0,44.73,9,Monday,0
537,522,3,9,50,1923,1,5.0,1.748,0.435,0.0,1,0.0,38.04,15,Thursday,0
6474,522,5,3,82,1868,1,15.5,0.832,1.268,7.6,1,0.0,82.99,15,Thursday,0
539,523,3,6,107,2023,1,23.1,2.504,1.826,9.9,1,0.0,54.37,21,Monday,1
540,524,4,4,17,1384,3,13.1,1.478,1.369,8.5,1,0.0,55.28,3,Monday,0
3669,524,2,10,88,2169,1,9.2,1.29,0.865,4.6,1,0.0,15.05,3,Monday,0
7176,524,2,9,130,1768,2,22.1,1.594,2.018,10.2,1,0.0,50.35,3,Monday,0
541,525,1,10,132,2476,4,13.8,0.841,2.42,7.0,1,0.0,83.27,6,Wednesday,0
542,526,1,1,27,2304,2,11.7,1.295,1.687,5.1,1,0.0,77.57,8,Tuesday,0
677,526,1,2,38,1747,1,11.4,0.604,2.894,4.3,1,0.0,94.23,8,Tuesday,0
543,527,2,2,94,1371,3,10.3,1.504,1.624,3.9,1,0.0,27.34,0,Tuesday,0
1211,527,1,5,130,1876,1,10.7,0.742,1.777,4.9,1,0.0,65.09,0,Tuesday,0
3512,527,1,6,152,58,1,19.7,1.159,1.937,12.7,1,0.0,35.83,0,Tuesday,0
4039,527,2,2,176,1296,1,23.4,1.294,2.621,16.3,1,0.0,61.72,0,Tuesday,0
544,528,4,4,96,2930,1,10.6,0.308,1.837,8.0,1,0.0,21.82,18,Saturday,0
545,529,4,4,93,122,3,11.0,1.285,1.388,7.5,1,0.0,78.57,1,Monday,0
546,530,2,1,170,2628,1,31.7,1.312,2.297,19.8,0,1.7,75.74,12,Monday,1
7751,530,2,9,81,2269,4,20.6,2.216,2.282,7.5,1,0.0,62.7,12,Monday,1
547,531,1,10,81,1410,3,33.4,2.768,1.326,17.4,0,3.4,72.72,12,Monday,1
548,532,3,5,114,2857,2,5.0,1.246,1.83,1.9,1,0.0,64.45,4,Sunday,0
8497,532,1,6,87,573,3,11.8,1.094,1.999,3.8,1,0.0,15.98,4,Sunday,0
549,533,3,7,131,2261,1,16.0,1.393,2.09,7.2,1,0.0,32.1,17,Tuesday,0
550,534,1,6,130,453,2,11.5,1.263,2.775,4.2,1,0.0,73.12,11,Sunday,0
3602,534,2,10,119,2884,1,15.2,0.954,2.192,7.1,1,0.0,60.9,11,Sunday,0
9011,534,2,4,196,950,3,15.3,1.891,3.218,7.7,1,0.0,30.56,11,Sunday,0
551,535,5,6,149,2317,1,23.2,1.445,2.265,9.0,1,0.0,74.66,20,Friday,1
3982,535,4,5,29,1532,1,28.8,1.939,1.397,15.3,1,0.0,23.25,20,Friday,1
5091,535,1,4,170,1042,1,36.8,2.345,2.315,22.0,0,6.8,67.96,20,Friday,1
553,536,5,4,95,2773,1,19.7,1.052,2.265,9.2,1,0.0,50.69,4,Wednesday,0
2713,536,5,5,117,2990,2,12.0,1.392,1.575,8.0,1,0.0,52.65,4,Wednesday,0
554,537,2,10,188,1708,2,7.3,0.839,1.909,6.9,1,0.0,90.83,9,Wednesday,0
555,538,5,9,95,487,2,15.0,1.281,2.11,7.7,1,0.0,90.53,1,Monday,0
557,539,3,10,124,2348,1,21.4,1.306,1.441,13.4,1,0.0,18.57,9,Thursday,0
1784,539,4,4,163,674,1,16.6,0.656,1.459,11.0,1,0.0,61.25,9,Thursday,0
2903,539,3,3,128,426,3,18.6,0.816,2.435,12.8,1,0.0,57.17,9,Thursday,0
559,540,1,6,43,2897,1,23.2,2.575,0.83,12.9,1,0.0,22.08,20,Tuesday,1
1902,540,3,9,50,2270,1,28.3,1.106,2.527,15.8,1,0.0,32.88,20,Tuesday,1
560,541,5,5,49,1950,1,7.4,1.121,1.536,3.8,1,0.0,60.62,3,Saturday,0
3791,541,3,5,38,2694,5,14.4,1.153,2.451,7.0,1,0.0,48.75,3,Saturday,0
561,542,4,1,156,1313,1,14.1,1.717,2.851,6.1,1,0.0,79.55,7,Saturday,0
562,543,2,1,26,2220,1,10.3,1.276,1.759,3.9,1,0.0,22.28,16,Friday,0
4000,543,4,7,5,2062,2,14.9,1.815,2.252,9.5,1,0.0,18.83,16,Friday,0
563,544,4,3,82,584,1,40.6,2.475,2.812,23.2,0,10.6,46.2,19,Saturday,1
7111,544,3,4,127,94,2,11.8,2.656,1.524,3.0,1,0.0,75.24,19,Saturday,1
564,545,3,6,99,472,1,26.3,2.976,2.971,9.1,1,0.0,75.19,19,Thursday,1
565,546,3,6,167,515,1,17.8,0.586,0.46,16.8,1,0.0,76.04,13,Wednesday,1
566,547,4,7,109,2274,1,16.3,1.031,1.386,9.5,1,0.0,34.61,16,Thursday,0
567,548,2,1,90,2590,1,14.9,1.649,0.963,8.3,1,0.0,69.4,5,Wednesday,0
568,549,2,9,72,1770,3,17.5,1.193,2.114,9.2,1,0.0,73.01,6,Thursday,0
7649,549,4,2,118,1331,1,20.5,1.363,1.686,12.5,1,0.0,25.04,6,Thursday,0
569,550,3,9,118,2456,5,14.3,1.475,1.194,10.4,1,0.0,42.33,1,Sunday,0
5461,550,4,10,197,27,2,15.0,0.72,0.812,13.3,1,0.0,32.17,1,Sunday,0
570,551,5,3,196,1609,4,13.2,1.529,1.97,8.0,1,0.0,71.26,3,Sunday,0
571,552,1,2,179,35,1,22.2,2.32,1.606,8.2,1,0.0,76.44,12,Thursday,1
572,553,3,6,158,2561,1,17.0,1.321,2.735,4.5,1,0.0,22.2,16,Friday,0
1413,553,3,7,157,1612,3,13.6,0.567,2.456,11.4,1,0.0,76.08,16,Friday,0
573,554,5,4,72,2332,3,16.1,0.799,1.275,11.6,1,0.0,46.69,22,Saturday,0
3933,554,3,3,61,769,2,13.8,1.453,1.925,8.7,1,0.0,88.25,22,Saturday,0
4553,554,5,1,23,433,2,13.0,1.682,2.471,2.8,1,0.0,59.6,22,Saturday,0
7378,554,4,5,110,910,1,6.9,0.898,2.104,2.2,1,0.0,89.45,22,Saturday,0
574,555,5,3,146,934,2,33.8,0.99,0.952,24.9,0,3.8,25.19,20,Wednesday,1
8003,555,3,1,119,6,1,33.0,1.569,2.699,13.9,0,3.0,44.41,20,Wednesday,1
9928,555,1,6,200,748,2,48.1,1.022,2.911,32.6,0,18.1,79.22,20,Wednesday,1
575,556,3,5,167,213,4,10.9,1.064,2.639,5.6,1,0.0,66.28,1,Thursday,0
576,557,4,7,108,2181,1,7.5,0.861,0.699,8.5,1,0.0,37.23,23,Sunday,0
6761,557,1,8,143,1314,2,14.6,1.449,0.689,8.3,1,0.0,45.5,23,Sunday,0
6927,557,3,5,154,2364,4,10.0,0.492,2.092,4.1,1,0.0,89.0,23,Sunday,0
577,558,1,1,161,2562,1,31.2,1.169,2.428,17.8,0,1.2,39.86,19,Thursday,1
2505,558,3,6,82,846,1,29.0,3.018,0.089,17.7,1,0.0,39.14,19,Thursday,1
9916,558,5,2,87,2638,1,25.0,2.904,2.157,7.1,1,0.0,44.34,19,Thursday,1
578,559,2,8,86,2129,5,31.0,2.828,2.6,10.6,0,1.0,81.6,19,Thursday,1
579,560,4,10,33,254,3,14.5,0.856,0.737,9.7,1,0.0,20.2,7,Monday,0
791,560,1,10,34,1109,1,20.4,1.354,2.637,14.7,1,0.0,59.11,7,Monday,0
3561,560,4,1,51,2005,1,9.4,1.104,1.315,5.3,1,0.0,78.7,7,Monday,0
8563,560,2,2,106,169,2,12.7,1.296,2.684,9.4,1,0.0,61.36,7,Monday,0
9032,560,3,8,37,532,1,10.8,1.237,1.726,4.6,1,0.0,86.08,7,Monday,0
580,561,5,5,106,955,1,21.8,0.388,2.952,13.9,1,0.0,64.38,6,Monday,0
8044,561,1,8,110,500,1,12.3,1.493,1.607,7.9,1,0.0,82.44,6,Monday,0
9070,561,4,8,102,1132,1,10.3,1.328,1.542,3.4,1,0.0,64.18,6,Monday,0
581,562,1,10,28,421,1,37.4,3.02,2.377,19.7,0,7.4,62.03,19,Friday,1
7950,562,3,4,125,1732,1,31.3,1.991,3.108,13.6,0,1.3,82.15,19,Friday,1
582,563,2,2,48,996,1,13.5,1.04,2.731,6.0,1,0.0,64.67,3,Monday,0
583,564,5,1,95,34,1,29.6,2.864,2.275,12.3,1,0.0,42.43,12,Tuesday,1
584,565,2,3,18,1399,1,14.3,1.331,2.431,6.2,1,0.0,87.68,18,Thursday,0
7786,565,4,2,78,1305,1,14.2,1.62,2.616,9.1,1,0.0,54.6,18,Thursday,0
8633,565,1,7,142,1641,3,11.9,0.502,1.1,12.0,1,0.0,45.9,18,Thursday,0
585,566,2,8,11,2032,1,5.0,1.533,0.967,0.0,1,0.0,51.34,8,Monday,0
1604,566,1,9,197,937,2,13.7,0.49,2.033,8.3,1,0.0,24.64,8,Monday,0
8623,566,3,4,68,2205,1,18.3,0.869,1.94,13.7,1,0.0,94.93,8,Monday,0
586,567,4,1,97,841,3,7.8,0.705,1.416,3.2,1,0.0,79.58,6,Monday,0
587,568,2,1,73,714,5,28.7,2.638,3.016,8.2,1,0.0,30.93,13,Tuesday,1
589,569,2,4,37,536,3,24.6,0.963,1.739,15.1,1,0.0,20.23,9,Saturday,0
9029,569,4,9,66,1065,1,13.6,1.311,1.943,5.9,1,0.0,77.22,9,Saturday,0
9549,569,4,1,24,2207,1,13.0,1.65,1.011,7.0,1,0.0,85.34,9,Saturday,0
590,570,2,9,138,1205,2,15.4,0.52,2.39,9.0,1,0.0,30.13,10,Friday,0
5993,570,4,6,38,949,5,23.1,1.744,2.793,11.2,1,0.0,24.59,10,Friday,0
591,571,5,4,17,686,1,22.5,1.599,2.54,14.0,1,0.0,68.08,6,Tuesday,0
4063,571,2,3,92,346,1,10.6,1.559,2.444,7.0,1,0.0,41.13,6,Tuesday,0
5588,571,5,1,188,750,1,17.7,0.887,1.904,12.9,1,0.0,70.4,6,Tuesday,0
7535,571,5,7,61,437,3,17.5,1.095,2.872,11.9,1,0.0,84.17,6,Tuesday,0
592,572,5,9,149,1643,5,13.2,0.382,1.915,9.0,1,0.0,52.9,17,Thursday,0
7204,572,1,3,166,567,1,10.7,0.316,1.05,11.2,1,0.0,60.82,17,Thursday,0
7651,572,4,9,195,2281,1,18.0,1.132,2.651,9.3,1,0.0,47.93,17,Thursday,0
593,573,1,1,22,551,3,14.9,1.457,1.323,10.1,1,0.0,35.36,7,Monday,0
2364,573,5,4,29,483,1,18.6,1.919,1.682,12.1,1,0.0,22.46,7,Monday,0
9415,573,4,9,98,945,3,10.0,1.456,2.022,4.0,1,0.0,60.23,7,Monday,0
594,574,4,8,82,1119,1,27.7,1.59,2.299,13.7,1,0.0,79.36,14,Wednesday,1
595,575,1,3,19,1476,4,27.5,1.422,2.895,15.3,1,0.0,22.87,14,Wednesday,1
4578,575,2,8,127,235,1,35.6,1.861,2.919,18.5,0,5.6,62.44,14,Wednesday,1
8466,575,2,7,71,2449,2,25.3,1.735,2.79,10.5,1,0.0,65.15,14,Wednesday,1
9653,575,2,6,5,706,1,19.3,1.904,0.409,8.6,1,0.0,49.3,14,Wednesday,1
596,576,5,4,36,2934,1,7.1,0.717,1.735,6.0,1,0.0,63.32,1,Wednesday,0
3115,576,4,6,50,1045,4,18.1,1.358,3.139,7.1,1,0.0,57.72,1,Wednesday,0
6230,576,1,2,169,1151,2,10.3,1.327,2.375,4.6,1,0.0,34.89,1,Wednesday,0
8858,576,5,4,49,1934,2,17.1,1.534,1.504,10.0,1,0.0,22.94,1,Wednesday,0
597,577,4,5,195,612,1,10.9,1.59,2.129,6.0,1,0.0,56.01,8,Friday,0
598,578,2,4,22,1283,3,8.9,1.085,1.4,4.7,1,0.0,42.25,9,Friday,0
4153,578,3,3,171,334,2,18.3,0.807,1.658,11.9,1,0.0,89.73,9,Friday,0
9629,578,1,4,120,655,1,20.5,1.127,2.591,15.0,1,0.0,52.56,9,Friday,0
599,579,4,7,58,1717,2,27.9,1.77,0.68,19.9,1,0.0,43.37,12,Saturday,1
2766,579,3,9,33,1296,1,29.1,3.054,2.505,11.3,1,0.0,85.58,12,Saturday,1
3804,579,3,7,84,266,1,24.0,3.499,1.434,10.8,1,0.0,16.31,12,Saturday,1
600,580,5,7,85,2328,1,9.5,0.968,1.09,5.6,1,0.0,93.18,7,Monday,0
601,581,1,10,24,703,1,24.3,0.78,2.277,12.1,1,0.0,86.58,20,Friday,1
602,582,5,9,75,2702,1,23.3,1.364,2.376,11.7,1,0.0,31.47,2,Thursday,0
603,583,2,8,53,533,1,15.3,1.331,2.41,6.0,1,0.0,20.5,4,Sunday,0
3291,583,5,7,78,2806,2,15.2,1.488,1.431,8.0,1,0.0,47.81,4,Sunday,0
9844,583,5,10,33,678,3,13.9,0.273,2.031,9.7,1,0.0,36.01,4,Sunday,0
604,584,2,7,52,31,2,18.2,1.071,1.748,11.4,1,0.0,51.72,7,Tuesday,0
605,585,3,2,117,1421,1,8.5,1.023,1.52,4.0,1,0.0,66.7,2,Saturday,0
3463,585,3,9,164,171,3,12.2,0.807,1.963,6.6,1,0.0,35.04,2,Saturday,0
9439,585,5,2,50,748,5,17.2,1.377,1.666,12.4,1,0.0,49.06,2,Saturday,0
606,586,4,10,146,392,4,28.0,2.83,1.627,15.3,1,0.0,29.68,21,Friday,1
7667,586,4,3,127,2732,1,25.0,2.088,0.934,15.1,1,0.0,43.01,21,Friday,1
607,587,1,1,196,2265,1,14.9,1.341,1.295,10.6,1,0.0,54.48,7,Saturday,0
2172,587,4,3,187,1092,2,16.2,0.846,3.072,9.6,1,0.0,16.26,7,Saturday,0
6533,587,5,7,23,1492,4,15.5,0.26,2.325,12.1,1,0.0,83.02,7,Saturday,0
7019,587,1,8,57,2419,1,8.1,1.084,1.306,2.4,1,0.0,65.8,7,Saturday,0
8766,587,4,7,156,1850,1,9.9,1.638,0.477,6.6,1,0.0,71.08,7,Saturday,0
608,588,4,2,164,2845,1,10.8,0.768,1.468,5.2,1,0.0,17.14,4,Thursday,0
3764,588,1,8,196,644,3,9.1,1.454,2.608,2.5,1,0.0,44.33,4,Thursday,0
609,589,2,6,141,2692,1,22.3,1.281,2.452,16.4,1,0.0,20.46,0,Tuesday,0
6673,589,2,1,161,2331,2,14.5,1.714,1.906,7.8,1,0.0,67.36,0,Tuesday,0
611,590,1,1,165,2714,3,19.4,1.15,1.56,13.3,1,0.0,79.92,17,Tuesday,0
5469,590,1,3,34,2023,4,12.1,1.087,2.336,2.9,1,0.0,92.64,17,Tuesday,0
612,591,1,5,5,1728,4,21.6,0.334,2.339,14.8,1,0.0,31.0,16,Friday,0
4797,591,1,10,99,830,1,11.0,1.441,2.15,6.9,1,0.0,81.75,16,Friday,0
7946,591,1,10,24,909,1,18.7,0.428,1.589,12.9,1,0.0,36.74,16,Friday,0
614,592,1,4,168,1296,1,9.3,1.331,0.633,4.4,1,0.0,16.2,10,Saturday,0
615,593,5,4,27,2919,2,15.4,1.282,1.741,9.0,1,0.0,93.65,3,Friday,0
5718,593,5,3,176,2098,1,20.1,1.631,2.588,11.4,1,0.0,83.39,3,Friday,0
616,594,3,10,86,719,5,14.0,1.672,2.411,8.7,1,0.0,70.5,7,Sunday,0
617,595,3,8,195,509,1,5.8,1.924,2.079,0.9,1,0.0,16.7,17,Tuesday,0
618,596,4,7,186,2450,2,30.1,1.699,2.288,14.9,0,0.1,34.05,19,Monday,1
619,597,2,6,88,993,1,15.6,1.223,2.675,6.6,1,0.0,73.63,2,Monday,0
3614,597,5,4,117,455,2,24.8,1.097,2.264,18.7,1,0.0,81.74,2,Monday,0
3664,597,5,6,5,2295,1,14.4,1.482,2.311,7.5,1,0.0,40.44,2,Monday,0
6157,597,3,3,105,1464,1,10.5,1.433,1.574,8.6,1,0.0,47.1,2,Monday,0
620,598,1,1,114,2580,1,5.9,1.315,1.559,2.8,1,0.0,40.73,10,Sunday,0
621,599,4,8,21,1746,4,11.5,1.577,1.881,7.7,1,0.0,33.9,2,Friday,0
5484,599,3,8,99,1330,5,11.6,1.282,2.271,1.9,1,0.0,31.25,2,Friday,0
622,600,3,3,124,328,2,13.7,1.003,2.035,5.5,1,0.0,36.75,23,Tuesday,0
623,601,5,7,195,1230,1,10.7,1.013,1.151,6.3,1,0.0,83.32,15,Monday,0
624,602,2,3,184,1923,1,15.2,0.967,1.124,8.5,1,0.0,41.66,15,Saturday,0
7304,602,4,1,40,2055,1,8.8,0.739,1.463,6.5,1,0.0,73.41,15,Saturday,0
7512,602,2,1,51,1053,1,18.2,1.036,1.479,11.2,1,0.0,49.86,15,Saturday,0
625,603,4,4,151,292,1,10.2,1.83,1.308,6.5,1,0.0,39.62,2,Friday,0
626,604,4,1,90,2088,2,14.9,1.846,2.724,10.7,1,0.0,75.13,16,Monday,0
1423,604,1,4,105,852,1,15.6,1.113,2.351,7.8,1,0.0,29.65,16,Monday,0
5483,604,3,3,117,1731,5,18.4,0.653,2.633,8.4,1,0.0,45.54,16,Monday,0
627,605,5,6,38,1071,1,18.7,1.477,2.429,7.7,1,0.0,68.25,14,Tuesday,1
4205,605,5,1,164,1854,2,26.4,1.246,1.994,16.3,1,0.0,21.68,14,Tuesday,1
628,606,1,3,181,2401,2,30.6,1.594,2.814,15.3,0,0.6,45.75,21,Tuesday,1
2559,606,3,3,177,1817,1,33.8,3.08,1.727,16.9,0,3.8,47.2,21,Tuesday,1
6297,606,1,8,26,2757,1,25.0,2.052,0.948,15.9,1,0.0,86.43,21,Tuesday,1
629,607,1,4,187,365,2,12.0,1.497,1.009,5.0,1,0.0,75.2,9,Saturday,0
630,608,1,10,126,7,1,13.3,0.949,2.165,7.9,1,0.0,93.96,1,Wednesday,0
631,609,2,7,55,761,4,14.6,0.46,1.992,9.3,1,0.0,51.05,2,Sunday,0
632,610,4,3,76,352,3,31.1,2.595,3.028,14.4,0,1.1,28.29,21,Tuesday,1
8637,610,3,7,112,1134,1,29.2,2.849,2.118,16.2,1,0.0,40.98,21,Tuesday,1
633,611,2,5,11,397,2,12.9,1.904,1.33,6.9,1,0.0,78.14,10,Sunday,0
8440,611,3,2,92,2557,2,21.5,1.066,2.206,14.8,1,0.0,46.88,10,Sunday,0
634,612,2,1,88,1292,1,37.1,0.757,2.583,25.7,0,7.1,44.66,20,Sunday,1
9182,612,1,6,81,1803,2,31.2,2.926,2.962,14.7,0,1.2,54.39,20,Sunday,1
9317,612,2,3,97,445,1,31.6,3.076,2.217,12.2,0,1.6,49.08,20,Sunday,1
635,613,5,7,155,504,4,16.5,1.352,1.101,12.6,1,0.0,26.11,6,Monday,0
636,614,3,4,83,69,2,20.5,1.053,0.805,14.4,1,0.0,90.36,12,Thursday,1
